Id,attempts,comments,blank_line,lloc,sloc,system_access,exam_grade_codebench,delete_average,average_log_rows,submission_per_exercise,sucess_average,test_average,exercises_list_grade,exercises_list_grade_check_plagiarism,copy_paste_proportion,sintaxe_error,IDE_usage,keystroke_latency,jadud,watson,cont_condition,cont_cicle,cont_variable,error,Media_final
1265,14,6,8,74,74,20,10.0,111.2,1001.2,2.8,0.15,11.2,0.56,0.56,0.28,0.21,57.32,2.99,39.2,9.6,4.6,0.0,3.6,0.71,6.18
1428,18,11,12,97,97,107,10.0,96.29,789.17,2.57,0.19,4.71,1.11,0.0,0.61,0.22,51.92,2.93,18.57,2.5,4.86,0.0,2.86,1.06,5.51
1439,77,27,10,149,149,23,5.0,149.9,1464.8,5.3,0.14,15.8,2.59,0.0,0.83,0.19,341.33,2.21,43.1,2.5,5.3,0.0,3.09,1.71,2.67
1590,0.0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1892,124,27,42,237,237,50,10.0,167.54,1436.92,7.92,0.33,16.08,3.89,1.95,0.25,0.15,345.06,2.12,29.08,7.17,6.08,0.0,3.15,2.12,5.51
1894,101,30,46,330,330,136,10.0,267.31,2046.0,5.94,0.51,17.62,6.67,6.67,0.13,0.12,398.4,3.18,43.25,14.38,6.19,0.0,4.0,3.0,5.77
1897,87,35,36,280,280,46,10.0,28.38,514.31,3.0,0.63,4.5,6.67,1.67,0.25,0.17,116.58,3.84,5.69,3.12,5.81,0.0,3.44,2.94,10.0
1898,1,9,4,31,31,15,0.0,107.0,1003.5,0.5,0.0,9.5,0.0,0.0,0.12,0.0,47.03,1.8,69.5,-1.0,7.0,1.5,2.5,0.24,0.0
1907,74,2,9,213,213,91,10.0,193.2,1331.9,5.3,0.26,15.1,3.33,3.33,0.66,0.27,236.08,2.81,65.45,6.5,5.6,0.0,3.3,1.88,6.28
1925,31,11,14,306,306,102,10.0,32.69,322.19,1.5,0.87,1.0,6.67,1.2,0.03,0.26,89.42,3.05,7.31,12.81,5.5,0.0,4.19,3.0,6.79
1939,36,25,10,195,195,74,5.0,17.7,131.0,1.5,0.66,1.1,3.33,0.0,0.03,0.08,12.58,3.16,0.0,0.0,5.9,0.0,3.9,1.82,5.13
1986,9,0,6,67,67,21,0.0,49.0,428.0,3.0,0.39,2.33,0.0,0.0,1.17,0.44,22.93,2.98,21.0,36.0,8.33,0.0,4.33,0.47,0.0
2008,41,3,11,21,21,65,0.0,169.0,1587.0,20.5,0.0,12.5,0.0,0.0,0.05,0.1,30.63,2.97,69.0,32.5,3.5,0.0,4.0,0.24,1.55
2010,45,32,44,295,295,16,10.0,36.06,390.5,2.19,0.69,3.69,6.67,3.33,0.49,0.09,68.84,3.08,4.75,0.0,6.12,0.0,3.94,3.0,6.08
2020,67,30,70,266,266,93,10.0,87.38,780.81,3.94,0.48,8.56,6.3,3.15,0.17,0.31,228.64,2.75,62.59,19.31,4.94,0.0,4.19,2.94,7.22
2101,0.0,0,0,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2135,0.0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2136,32,48,37,281,281,39,10.0,4.47,50.6,1.12,1.0,1.0,6.67,0.0,0.12,0.09,12.96,2.45,0.81,0.0,5.88,0.0,3.75,2.88,5.0
2137,83,20,38,295,295,38,10.0,68.81,770.31,4.0,0.56,10.19,6.67,1.67,0.07,0.17,201.82,3.87,32.25,4.33,5.44,0.0,3.62,2.82,7.94
2138,0.0,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2139,0.0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2140,0.0,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.67
